alpha,stub_gamma,degree,dim,n_clusters,latent_weight,age_weight,mean_degree,gamma,ks,C,age_assort,phq9_assort,lcc
2.48193359375,2.72021484375,8.41015625,3,7,10.30712890625,1.29541015625,7.48,11.175843944751406,0.15980336282956087,0.15410475131219395,0.37780957532818327,0.08264838390719258,1.0
2.48193359375,2.72021484375,7.56640625,2,7,10.30712890625,1.29541015625,6.06,5.153503206387801,0.15880845829923518,0.16889390361312567,0.7444461822656014,0.5282141152958147,1.0
2.48193359375,2.72021484375,7.56640625,3,6,10.30712890625,1.29541015625,7.39,7.969752406392425,0.170369055040968,0.14515994386590347,0.34378779789972425,0.1269086288842992,1.0
2.48193359375,2.72021484375,7.56640625,3,7,2.84228515625,1.29541015625,7.28,8.274718147006498,0.17283834281153287,0.09455181246006047,0.543567075208912,0.29220032273893953,1.0
2.48193359375,2.72021484375,7.56640625,3,7,10.30712890625,2.39404296875,7.35,8.068810229662168,0.17122168044357033,0.1455893656193493,0.522855278657634,0.07611951094519066,1.0
2.06005859375,2.72314453125,8.41015625,2,6,2.84228515625,2.39404296875,7.12,5.662131019113937,0.15045150279508268,0.11261565733673472,0.7400395210257513,0.2986888569862575,1.0
1.91943359375,2.15771484375,7.06640625,4,6,17.61962890625,2.98291015625,5.7,6.886380934845056,0.12019704176328161,0.10295255465713299,0.14042801646626213,-0.013588635182019587,1.0
4.87255859375,2.15771484375,7.06640625,4,6,17.61962890625,2.98291015625,5.71,3.440077816853438,0.1436721685243959,0.21780922032329858,0.3492468014338241,0.04342528375121343,1.0
1.91943359375,2.16064453125,7.06640625,4,6,17.61962890625,2.98291015625,5.73,8.358805836872264,0.12837867097743683,0.11464284069611168,0.12597320054461908,0.057772415807418674,1.0
1.91943359375,2.15771484375,4.91015625,4,6,17.61962890625,2.98291015625,4.17,3.538233529561258,0.15737075400629252,0.12264785459451633,0.157514977063497,-0.048248714389297113,1.0
1.91943359375,2.15771484375,7.06640625,5,6,17.61962890625,2.98291015625,5.33,4.141640166129072,0.13910561852572711,0.14748923560996516,0.09166902790834375,-0.019328934411021646,1.0
1.91943359375,2.15771484375,7.06640625,4,7,17.61962890625,2.98291015625,5.74,3.4476585706767935,0.14434871146666772,0.08884006084031736,0.16497435265941535,0.060794074822836525,1.0
1.91943359375,2.15771484375,7.06640625,4,6,15.02978515625,2.98291015625,5.79,3.417813405803082,0.1416558535841037,0.12600654516535245,0.15351464686493696,0.0678981811161439,1.0
1.91943359375,2.15771484375,7.06640625,4,6,17.61962890625,0.70654296875,5.79,6.973460505200579,0.12742858001930613,0.13066862521495468,-0.005333842199718812,0.033026121670243776,1.0
4.87255859375,2.16064453125,4.91015625,5,7,15.02978515625,0.70654296875,3.76,3.9564649750463112,0.1411704880971516,0.1835621612219909,0.07205229801100366,-0.023197760020436272,0.98
4.16943359375,2.90771484375,5.06640625,6,2,7.86962890625,0.73291015625,4.38,5.576025332784566,0.15807441666480893,0.09985550360895293,0.0002523329069729653,-0.01488691195904458,1.0
2.62255859375,2.90771484375,5.06640625,6,2,7.86962890625,0.73291015625,4.34,11.339230214841914,0.12585292579065055,0.07335875700741432,0.015443807995267934,0.02619502970450771,1.0
4.16943359375,2.91064453125,5.06640625,6,2,7.86962890625,0.73291015625,4.4,5.574017553305847,0.15801602876932175,0.11235122239301802,-0.014236258953750799,-0.009680840176785388,1.0
4.16943359375,2.90771484375,6.91015625,6,2,7.86962890625,0.73291015625,5.79,4.985095033080977,0.15367724198726773,0.1562077536117023,-0.01260199969527653,0.09212400280589386,1.0
4.16943359375,2.90771484375,5.06640625,3,2,7.86962890625,0.73291015625,4.89,8.471309021859383,0.1543647669997863,0.18568378435290206,0.5003027842914914,0.3886120031134908,1.0
4.16943359375,2.90771484375,5.06640625,6,3,7.86962890625,0.73291015625,4.35,5.5642503945111725,0.16273082966410357,0.12881101913222648,0.08571589739074507,0.1172963009698893,1.0
4.16943359375,2.90771484375,5.06640625,6,2,5.27978515625,0.73291015625,4.29,4.428792487233668,0.16113382566770929,0.09878089415744214,0.08143843412814306,0.12215128553395464,1.0
